key,id_now,ff_x,ff_y,fw_x,fw_y,fa_x,fa_y,t_x,t_y,t_xn,t_yn,t_dir,ff_dir
176,74,0,1,0,0,-1.36744013253942e-15,3.15796771448933e-15,0,2,0,1,3,3
177,74,0,1,0,0,-2.78214704821354e-15,3.00231379177985e-15,0,1,0,1,3,3
4,75,0,1,0,0,0,0,0,1,0,1,3,3
172,75,0,1,0,0,0,0,0,1,0,1,3,3
173,75,0,1,0,0,0,0,0,1,0,1,3,3
174,75,0,1,0,0,1.05371896410361,1.05371896410361,1,2,0.447213595499958,0.894427190999916,3,3
175,75,0,1,0,0,8.00460508301828e-16,2.28516453467251e-15,0,2,0,1,3,3
176,75,0,1,0,0,-3.15796771448933e-15,0,0,1,0,1,3,3
177,75,0,1,0,0,1.10862962469949e-15,1.84641738394567e-15,0,1,0,1,3,3
4,76,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
172,76,0,1,0,0,0,0,0,1,0,1,3,3
173,76,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
174,76,0,1,0,0,-9.95142983302641e-17,-3.25131950801918e-15,0,1,0,1,3,3
175,76,0,1,0,0,-1.75174096897024e-16,-5.43890645468081e-16,0,1,0,1,3,3
176,76,0,1,0,0,-3.15796771448933e-15,0,-1,1,-0.707106781186547,0.707106781186547,4,3
177,76,0,1,0,0,1.13078261211657e-16,-9.21116073840386e-15,0,2,0,1,3,3
4,77,0,1,0,0,0,0,0,1,0,1,3,3
172,77,0,1,0,0,0,0,0,1,0,1,3,3
173,77,0,1,0,0,0,0,0,1,0,1,3,3
174,77,0,1,0,0,-1.2765735576735e-16,-2.9461331131334e-15,0,1,0,1,3,3
175,77,0,1,0,0,4.00230254150914e-16,5.13801240666097e-15,0,1,0,1,3,3
176,77,0,1,0,0,3.16115689231083,0,0,1,0,1,3,3
177,77,0,1,0,0,-1.62625064037936e-15,-2.04435928896736e-15,0,1,0,1,3,3
4,78,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
172,78,0,1,0,0,0,0,0,1,0,1,3,3
173,78,0,1,0,0,0,0,0,1,0,1,3,3
174,78,0,1,0,0,-1.2765735576735e-16,-2.9461331131334e-15,1,2,0.447213595499958,0.894427190999916,3,3
175,78,0,1,0,0,4.00230254150914e-16,5.13801240666097e-15,-1,2,-0.447213595499958,0.894427190999916,3,3
176,78,0,1,0,0,3.16115689231083,0,0,1,0,1,3,3
177,78,0,1,0,0,-1.62625064037936e-15,-2.04435928896736e-15,0,2,0,1,3,3
4,79,0,1,0,0,0,0,0,1,0,1,3,3
21,79,0,1,0,0,0,0,0,1,0,1,3,3
172,79,0,1,0,0,0,0,0,2,0,1,3,3
173,79,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
174,79,0,1,0,0,3.21493335475693e-16,-7.00257540337709e-15,0,1,0,1,3,3
175,79,0,1,0,0,1.28763289679895e-15,2.42710756544378e-16,0,1,0,1,3,3
176,79,0,1,0,0,3.16115689231083,0,0,2,0,1,3,3
177,79,0,1,0,0,-3.16115689231083,-3.60768344489567e-15,-1,1,-0.707106781186547,0.707106781186547,4,3
4,80,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
21,80,0,1,0,0,0,0,0,1,0,1,3,3
172,80,0,1,0,0,0,0,0,1,0,1,3,3
173,80,0,1,0,0,0,0,0,2,0,1,3,3
174,80,0,1,0,0,-5.08354314740662e-16,-1.85139085172514e-15,0,1,0,1,3,3
175,80,0,1,0,0,1.28763289679895e-15,2.42710756544378e-16,0,2,0,1,3,3
176,80,0,1,0,0,3.16115689231083,0,-1,1,-0.707106781186547,0.707106781186547,4,3
177,80,0,1,0,0,-2.78214704821354e-15,3.00231379177985e-15,0,2,0,1,3,3
4,81,0,1,0,0,0,0,0,1,0,1,3,3
21,81,0,1,0,0,0,0,1,1,0.707106781186547,0.707106781186547,2,3
172,81,0,1,0,0,0,0,0,1,0,1,3,3
173,81,0,1,0,0,0,0,0,1,0,1,3,3
174,81,0,1,0,0,-1.94470851411968e-16,-1.03007189352693e-15,1,2,0.447213595499958,0.894427190999916,3,3
175,81,0,1,0,0,7.70272464363973e-16,-7.81342985112621e-16,0,1,0,1,3,3
176,81,0,1,0,0,8.42975171282887,-3.10862446895044e-15,0,1,0,1,3,3
177,81,0,1,0,0,-1.20316319096887e-15,1.84641738394567e-15,0,1,0,1,3,3
4,82,0,1,0,0,0,0,-1,1,-0.707106781186547,0.707106781186547,4,3
21,82,0,1,0,0,0,0,0,1,0,1,3,3
172,82,0,1,0,0,0,0,0,1,0,1,3,3
173,82,0,1,0,0,0,0,0,1,0,1,3,3
174,82,0,1,0,0,2.16923702138862e-15,-2.86356507513902e-15,0,1,0,1,3,3
175,82,0,1,0,0,7.70272464363973e-16,-7.81342985112621e-16,0,1,0,1,3,3
176,82,0,1,0,0,8.42975171282887,-3.10862446895044e-15,0,2,0,1,3,3
